new_twitter_id	old_twitter_id	original_twitter_id	original_user_id
2525	2094	615952987589058567	3053054433
2526	10515	618409844874285056	98495253
2527	2619	614451178227802112	3076256505
1389	2025	615124725241528320	111631919
2529	922	616796698598371328	70247351
2530	11156	618744235198685184	560198159
2531	2831	615778760919396352	2744370787
2233	438	615328362819637248	67151580
2533	10390	617372674646392833	29553855
1965	87	593471148849012736	245580162
2535	2756	615266994145767424	778712898
1436	110	588404846480515073	2892954268
2537	10353	619057579008917504	480632431
2147	1802	592902519996579840	1883333624
2538	2222	616785053562073088	534489724
2539	970	618117105586536448	45661957
2540	774	615272589569720320	734560633
1479	1381	614924530155421697	3163317251
1482	2687	614634402904178688	3039108088
2543	236	593194430368186368	582445927
2544	894	615842430672326657	382153540
2545	2881	616306708105797633	20077515
1505	769	615226216375799808	449430615
2547	10447	617861055033663488	607325551
2548	487	615824350625841152	36023807
2549	977	618152957041741824	311654967
2550	1683	588409792995143680	2272492262
1530	68	593100879261147136	1057244852
1533	2798	615625094979842049	3348910433
2553	540	616284422351007744	2602052260
2554	2174	616361341150887937	1889854964
2496	10763	618315229844246529	3142839960
2555	20045	614451179595018241	35759628
2825	10925	619285053886083072	3351115882
2556	2306	617650873615937536	391430036
2557	10170	619030299511537664	82881276
2558	2030	615199630121410560	1629242024
1801	1506	616114893293506561	3304420079
2717	10010	617332500205953024	17362917
2560	1483	615951305274748928	20416773
2561	1416	615263123235315712	1275194059
1467	2732	615003301780688896	88296327
2563	291	614190867541282818	1215098928
2564	10853	618852490101063680	1241691530
2565	10146	618793784634159104	384316868
2566	1964	614594680043376640	22303562
1634	2608	614422636005822464	74923909
2568	10099	618261014031765504	513787993
1640	795	615396260191670273	85758791
2570	1113	592660021118410753	2899816762
1646	2796	615615849853001729	178332153
2572	2471	593264852652687360	376370548
3301	20238	616040997038878720	196292489
2574	533	616224224122814464	1900908690
2576	20552	618573492750053377	1025491062
2577	20120	614975266998362112	1210688401
1000	2109	616028282530607104	3243175638
2579	2538	614152427294584832	990372008
2391	20377	617007051147902976	294431458
1722	2366	588713540569042944	1735264291
2582	20275	616290985916669952	18820311
1119	10699	617802303462989824	121656624
2584	396	614914356862713857	392514148
2585	887	615828046893875200	16717148
2586	1275	614131007747440640	2565936404
56	2698	614790338239168512	2924173747
2588	10377	619588908909658112	2993036154
2589	20376	616988429700739072	457123526
2590	1191	593027602203422720	250115148
2591	10486	618153836620845056	509769573
2592	1126	592708507947925506	945530322
2593	693	614614807098953732	29893766
2594	10047	617779158337216512	2549540509
3306	20302	616412891369988096	28387976
1810	2104	615998628616781824	715044396
2597	10199	619526623465881600	36005781
2598	11208	619245506602991621	25769369
2599	20103	614855589840076800	298060189
2600	10683	617733119987294209	25030651
2601	205	593006757753978883	2566078809
2602	1323	614350868519890944	56350690
2603	2421	592903832402821122	1968144578
2604	2493	593455219788402688	245580162
2605	130	588537400378273792	1470608390
2606	2616	614449078202712064	521955365
2607	20686	619681457179623424	7242402
3309	10824	618618835776598016	1478389008
2611	1567	616528025828470784	144500227
2247	11134	618473739999690752	52145437
2612	1011	588392716372992000	2715213326
2725	20359	616788406782271488	1323411324
2614	10727	618099173586505729	18914244
2615	10482	618139411679580160	509769573
1903	20316	616446814665883648	357625948
1948	1932	614499376837193728	22303562
1914	1678	588398002567446528	446515593
2619	10155	618845170008592384	2966783441
2620	11199	619188764867362816	1471615951
2621	20018	614200126827933696	1574070996
2622	1951	614559779298541568	454330756
2623	2606	614416727783419904	142642716
2624	20267	616270052703227905	224333112
2625	20012	614153179345784832	448510528
1974	80	588696529705299969	2204266981
2627	10596	619000436712800256	3231010562
2628	788	615346552513507328	840498092
2629	20061	614514617344065536	843683052
2630	720	614825557964906496	487112770
2631	1886	614228818040082433	47348085
2632	116	588450499629834240	864558457
2633	1209	593081703276650499	370540029
2728	2444	593084128054026240	550273827
2635	1948	614547446329294849	460422982
2636	20426	617400861627539456	2933545119
2637	10186	619218494681403392	3260191711
2368	20624	618965108136480768	37591959
1747	20568	618763287505715200	37293223
2049	555	616441812329234436	569581021
2416	20047	614456734816583680	108155579
2066	1754	588690164291149824	2158032035
2642	45	588489792083505153	72873606
2643	11106	618221670403280896	2519041406
2644	690	614589549839294464	609485539
2645	1233	593229964851486720	2831172226
2646	1617	616818819739226112	572956335
2647	2600	614290359393386497	194619305
2648	2455	593179624659550208	2859217526
2649	2645	614524755861901313	288919245
1908	10846	618829964373143552	22801995
2650	20277	616294945054289921	19363152
2651	11061	617448815906430976	3343095340
2652	2595	614270311601672192	109360465
2653	10997	616796731460743168	248522239
2654	20290	616369127490371584	27112635
2655	20460	617764430273757184	3000093281
2656	10488	618165309044711424	345716798
2657	1035	588495813774614529	18258975
2658	20293	616385209886490627	2449913803
2659	2633	614492388145369088	193573825
2660	961	618096762104991744	2851340937
2661	20234	616005581497761792	3242788349
2207	1935	614510092507963392	2991043915
2663	2863	616179066576580608	1523084330
2664	10409	617459596471439361	1349093048
2229	10998	616800433550458880	1977419539
2235	11	588434469725560833	3107967905
2242	746	615043524229136384	311654967
2668	10003	617236542826778624	234650609
2258	20500	618200046543204352	802659122
2262	2794	615614961537171456	20466413
2671	11186	618992866786967552	2714514184
2273	2712	614855146636484609	1071058956
1832	1380	614912780618067968	2973019067
2674	1696	588445085332680704	264271174
579	11036	617338041758134272	1938077630
2156	10143	618777852062773248	173789958
2304	1897	614260299718242304	863113304
196	2626	614463449108774912	821414353
2320	1228	593199389432250369	2918621564
2680	794	615376147321262080	2993036154
2681	20186	615648386214141952	20657350
2682	1601	616635681733914624	2658420401
2683	2200	616591919590674432	25678502
2684	10540	618581248076873728	34399693
2685	1040	588510216272084993	76148385
2686	1510	616184549383475200	1675284572
2687	20346	616705251584782336	2516876754
2688	20175	615618658031812608	209762884
2382	2562	614168887702241280	2173032090
2737	10616	619158049660375041	105498404
2691	2047	615378409959505920	308212534
2692	2819	615677935303790592	3294543707
2693	2454	593168523964231680	311521075
2694	1259	593462551226294273	20587072
2695	748	615047533748817920	248343821
2162	598	616893456544333825	24761032
557	585	616728571227324416	320478877
2739	245	593282774913708032	274335684
2056	953	617950963656036352	415480403
2700	980	618171033321873408	185360779
2701	2204	616610041643302912	431773157
2702	2887	616340924436754432	1566855433
1911	2002	614857599293497345	137455850
2483	2424	592910372174176257	43100087
2705	200	592946405184032769	36005781
2706	10223	618352144501067776	498700046
2707	2729	614990461011406848	15974515
2135	2656	614536944161320960	969863028
2709	1394	615086624670679040	3343771132
2710	10675	617699448135684096	1239062041
2711	10166	618962598298431488	2335712275
2639	10270	618647874935521280	3251123730
2713	874	615761185984507904	426625018
2745	10534	618553939110297609	3066582305
2715	40	588384563530862592	529556135
2716	731	614918051687989249	29072192
1560	20282	616312854950641664	777454808
2718	10439	617809571743145984	220304072
2719	10107	618383412617998337	374572659
2581	20270	616276963725021184	117010608
2721	1348	614582451566968832	2788150925
2007	20472	617881698659905536	780291397
2723	778	615281280914210817	19597938
2724	1368	614836463067340800	839241362
2613	10239	618441264363634688	33856647
2726	722	614852648781615104	37990581
2727	2035	615231425772711936	20776147
2634	2492	593438890951888897	574311668
2729	10732	618124797457879040	344918904
13	2189	616463675839356928	203650771
2731	20392	617128331570491392	603741920
2732	1268	593492747165761537	3098137655
2733	20298	616402129176014848	3103901558
143	1219	593135451520786432	116826365
2735	10908	619178399534182400	102415827
2736	2725	614979260068032512	316649790
2690	2753	615241382052151297	404923541
2738	20650	619326463251214336	1237349845
2698	2354	588629987487420416	236728688
2740	1605	616708298583093248	429523010
2741	2244	616831731648307200	203650771
2742	1701	588455501756637184	2798120162
2743	2048	615381748604645376	361375950
2714	10117	618442490698280960	104048643
3333	10729	618103537902325761	386815752
2747	2889	616343353332883456	146712559
2748	2115	616044844847394816	2490529512
2749	2525	614147492117151744	176187991
2750	1240	593284886976331776	2685871154
2751	675	614480159626915840	258551101
2752	2526	614147581816479745	176187991
2753	10004	617266381604655105	100306237
2754	1329	614400843178086400	1949713398
2755	11184	618962920991383553	1471615951
2756	10978	616584967179513856	38054768
2757	2280	617290225161793537	226168436
2758	10101	618273991522848768	2967115505
2760	10863	618894366623399936	2188828022
2761	669	614448331469684736	25697311
2762	10054	617807615771324416	495602226
2763	2605	614405202897203200	248678364
2764	1341	614499223334092800	115852160
2765	10706	617865064394170368	887569722
599	20572	618786632511033346	597449483
2767	895	615846596933210112	50633083
2768	20414	617358517066792962	177584156
2769	20652	619352307860242432	616303472
1789	85	593054006223589376	938073644
2234	2410	592846793332916224	305729040
2772	250	593325489961508865	856463456
2773	11115	618403788727132160	1900908690
2774	10678	617707793252921344	426091279
2775	647	614303114854834177	118915743
1689	1687	588419658874773504	343529731
1028	998	618298183832068096	588777762
2778	10363	619157879124156416	913515602
2519	20146	615329814191427584	468798935
2779	10371	619473006990110720	295092700
2780	1123	592701048688648193	3071440342
3229	676	614500466450264064	432048547
2781	20312	616433825913139200	43962567
2782	20701	619817577586536448	1538792221
2783	10374	619562141184565248	226521605
2784	311	614376470459367424	35627887
2785	2637	614501763270324225	253356099
2786	20050	614463697520599040	3207939867
2608	2805	615646993562492928	1403424721
2789	2377	588759611831939072	303554946
2790	10361	619148650799874049	142142545
2791	20076	614761960039665664	2205269861
2792	10324	618871647190126593	3189230557
252	2908	616448791525335044	2882815516
2794	179	592800480578928640	516563463
2795	1755	588690573026058240	2158032035
1023	1888	614241300922109956	62697366
2798	537	616258474347905024	381093957
630	2524	614147346998411264	176187991
2800	10640	619323663347752960	106211842
2801	10287	618731683148394496	20487541
2802	11040	617364194883674112	140480683
2803	10460	617933129039245312	509769573
2804	2050	615402033084895233	3000911754
2805	638	614222467532328960	123791065
2534	313	614394398890135552	2155965720
2807	1543	616374816241639424	28817025
2808	591	616758571770974208	462114432
2809	20562	618667105475543040	2421964502
2810	626	614128193260249088	1396092896
2811	1813	593149367571349504	2203656907
2812	2383	592613560695595008	426804233
2813	10362	619150369202012160	142142545
3138	2400	592783787525873664	29941615
2329	1451	615566732472643588	900604650
123	464	615545705910808576	24546672
2817	20055	614498358011543553	388532818
2818	380	614791492264013825	130632861
2819	1840	593400064682385409	781353956
2821	10364	619161885213106176	49875978
2185	810	615492517711187969	229670513
2823	20008	614132191816232960	718904023
2824	321	614451606646452225	3121592238
389	1177	592939966159720448	2987979504
2826	2565	614172816297099264	19987328
2827	1910	614360983578882048	3107839339
2546	20588	618854665921384448	18455693
2829	1197	593031726240239616	267085354
807	1871	614171901762473984	828155418
2832	1856	593472745809321985	37792953
2833	1517	616255576356425728	3352556542
2834	1370	614839617737650177	174111162
2766	10344	618998080273313792	533285473
2836	1016	588402793481949184	2756873076
2837	77	593429172719996928	1650800029
2838	962	618104452294295552	17180291
2839	2779	615555712572387328	556261687
2840	1839	593322361954271232	2369596231
2841	20678	619648591242600449	926991108
2842	2561	614167458119680001	16180559
2843	893	615833388344197120	822476942
2844	20074	614613730169499648	2267016139
1031	11200	619197396501831682	2595010674
2846	10201	619539890284310528	420572254
2444	857	615628303639158784	2414706632
2848	1825	593212877193916416	1552520972
2849	984	618224921236238336	14671904
2850	10943	619559640469254144	1081973952
2851	20030	614270839991738368	3346219157
1879	11121	618438468641927168	2841993261
2852	10116	618429434434072576	377775232
2853	2293	617444748190740481	61567598
2854	689	614579545350500352	124735878
2855	2885	616337048610455552	101480081
2856	1183	592972969699364864	133402768
2857	10444	617852048214593536	16554942
2858	440	615354048334688256	909106970
2191	91	588563844341047296	245580162
2860	2238	616802422040739840	534489724
2861	20419	617368164268154880	237754267
2862	2486	593417063869370368	37762125
2863	1280	614135996247093248	890240018
2864	2901	616406963488886784	274582904
34	525	616117035156774912	3083012555
2866	11140	618522295477387264	2841993261
2867	2752	615234940893048832	384005220
2868	1811	593088810772205568	15614582
2869	11222	619390837131075584	16007872
51	617	614111100024455169	212463932
2610	2682	614609289467047936	2375945442
2872	10076	618031334729064448	424531790
2771	20081	614817960251666432	239242782
2874	10250	618525462344568832	270437243
2875	20501	618200202034421761	3362819183
2876	10851	618848724433801216	1618797350
2877	1740	588568120308051968	329137978
109	2546	614156127798890496	16180559
1575	2309	617681377975267328	3268258818
2880	60	593413392028835840	2343711294
2881	1071	588742923811823616	3041759534
132	2543	614154732425355264	246842298
2883	10015	617393382118129665	3254910506
864	89	592756208391565313	14828250
2885	10798	618540143817797632	31489591
3361	2390	592712307769245699	987715628
1281	2611	614443059749621760	35298128
2887	10106	618372648087588864	331313453
1900	10264	618627505902129152	311856115
2888	67	593475139649597441	245580162
2889	10671	619786476272922624	3335138362
2890	2867	616200227825922048	56798817
2892	757	615149655899291648	2993036154
2893	20301	616409730139992064	1601491392
207	886	615827255634165761	2250167449
2895	10866	618897908486684672	91562723
2776	938	616987964602605568	26611860
2897	20278	616298632069820416	22303562
2898	10804	618546990561886208	1513958744
242	1504	616102790880833536	3102023268
2900	10606	619081905972056064	3245355291
246	2254	616991240886874112	256209052
251	141	588678441249050624	238717022
2903	293	614201849478955008	3071188687
2904	10358	619135922903236608	2993036154
278	2287	617387691886313472	1230007218
727	20457	617749362882555904	596857608
285	10089	618170102798766081	626067666
2907	10251	618525920912015361	2258147472
2908	2437	593047343529893891	2759766645
1563	545	616302046631690242	2966783441
309	10062	617835885782937601	3004439539
2201	10384	619666384759488512	3107567597
2912	20697	619712579619782656	280080082
2777	10422	617559568550223872	549863131
2914	797	615418412139982848	3111237760
2915	20475	617939054647214080	33437088
3368	10820	618593411788988416	931286316
2019	10633	619281506318467072	509769573
346	1674	588384760642215936	790693135
2920	832	615552899205062656	1184640014
2921	885	615827171244834816	2889139022
2922	11031	617324698188259329	2519041406
2923	1093	592566057673433088	3152384252
2924	10900	619136769745772544	3169035458
2925	20389	617108237293330432	47545018
2927	1424	615317074559119360	2409709272
2928	1501	616051049191747584	2178564559
2929	20587	618850154850947072	1430129144
3373	1223	593163898913628160	471333409
418	1653	617154403250798592	3267639163
2932	20519	618381746837540864	49360369
2933	426	615212029620547584	3102422154
2934	10551	618629348967493632	318667006
266	1139	592758398334140416	3022193149
2936	10113	618412141029236737	2834570816
2937	20459	617758108631236609	863889445
2938	11023	617305722662068224	324331427
2939	753	615138887741112320	20662651
2940	10728	618101431191629824	3091521770
2941	20322	616491187202039808	1701231847
3375	573	616590510505918464	1014842906
2943	512	616018879211536385	2966783441
501	51	588484048856739840	46232942
2945	20307	616427742477705216	548222132
2946	1966	614601430247280640	477889371
2947	330	614472498139131904	584664650
2948	2443	593078154811592704	3078208799
2949	10336	618932908380696576	2931714486
2950	2231	616791171470389248	2903194852
2951	2224	616786821981315072	534489724
2952	20404	617326879662542848	388361726
2953	11004	616965408969609216	1615817888
2954	20292	616384421478842368	2737178169
2955	10067	617884072027619328	323385721
2957	20190	615651568118034434	289089975
2958	2170	616340404502335488	51716011
3186	2228	616789150788907010	534489724
2959	20518	618375776635908096	887569722
2960	2517	614132557211418624	1099255296
2961	968	618114497450905600	266182223
2962	10414	617520499040616448	902589602
2963	20505	618234704571973632	3354392603
2964	351	614530893592440832	181813506
2965	2479	593397338300747776	21324543
2966	1680	588398340175364096	226479824
2967	1759	588702640625754112	748477502
622	2217	616725683356565504	3266119904
2969	20533	618506989119799296	15699819
2970	2371	588736214213070848	304023456
2930	1997	614825243119587329	519728191
2972	1435	615372675129589760	1650278431
2973	1072	588754374488420354	2820596893
2974	956	618048761864937473	2993036154
2975	10876	618946738938773504	2915583070
2976	1472	615786634370379776	2564535115
2977	11144	618545351910408192	878546018
2978	256	593383631713767424	840424010
1799	20027	614243300372037633	14181258
2979	583	616715395710349312	22972142
2980	10892	619089620572069888	44099200
2981	1204	593054572228321282	84599864
2982	2395	592751127847948289	1900908690
697	2830	615771051562110976	242863027
2113	1247	593355218823323648	3217290237
2984	86	593121562540249088	1900908690
709	1449	615562383898058752	3309620663
2986	699	614646065942278144	330472602
2987	2883	616320540433760256	448706240
2988	2658	614540084335939584	2149752998
2989	1243	593320110976270336	30724156
2990	10660	619566176931323909	2738371508
3379	20287	616351382602252288	32522999
2992	10541	618581947959410697	3043915019
2993	1077	592533997588209664	3210553487
2994	10747	618210139544223744	369249722
2995	11093	618101162298986496	1900908690
2996	524	616091020145618944	1374664320
1622	10549	618618712640356354	318667006
2997	10610	619125729356345344	184939350
2998	10332	618914545591914496	2650787508
2999	2739	615164680634527744	2924837358
2788	325	614459944360751104	2966783441
2696	10168	618974088199995394	50885144
2926	2386	592691379614146560	526650706
3001	10241	618460625228972032	3253195579
855	1129	592718115521306625	19652417
3384	1122	592693866572185601	2845021300
3004	10875	618940988094939136	408299234
2676	974	618131199144390657	171548178
870	2845	615997240176455681	336867747
3007	17	588494903677693952	2991368880
3008	434	615283807210577920	248858868
3009	2133	616182478814875649	124479036
3010	1382	614926740159213568	330184418
2806	2547	614156884501790725	246842298
3012	10440	617824994115088385	977434538
3013	670	614460594075254784	762583238
3014	253	593342483842605056	253791853
909	304	614298725578465280	1119574238
3016	2171	616340530914422784	21909984
3017	20610	618943605353357312	904176902
3018	861	615662996560351233	537551503
3019	2854	616069927250690048	38054768
2060	2234	616795733862121472	154497395
3021	1010	588386794275610626	1955918744
3022	10176	619076382870515712	57388123
959	1822	593197550427058176	33760345
963	1675	588385316366639104	2604628464
3025	590	616753314680672256	2155965720
3026	883	615823423441207296	1383038924
3027	1369	614836849241145344	875902951
263	2699	614790399044001792	245580162
998	1047	588530846186901506	2303978924
3030	2483	593401774846910468	3164117968
3031	2869	616218110266359808	252599372
3032	2449	593137409933615104	2924408093
3033	20428	617415751255859201	3041136213
1017	10832	618675368401215488	22303562
3035	1728	588532058940514304	3095274289
512	1561	616496415158738944	769171752
3037	10817	618587725822713856	171685797
3038	2007	614897854646239232	969012494
3039	10290	618744203665801216	2579979278
3040	10695	617777511812825088	899038374
3210	989	618249862442659841	14839662
2797	898	615858298667937793	517997193
3392	10598	619014341203902464	598018682
3043	603	617006316536639488	2942346460
3044	10171	619033442777329664	423967218
1311	20649	619316858093748225	2813365387
3045	20541	618539607953510400	345752316
3046	2470	593261187858616320	2519041406
2799	20373	616976627134799872	18852713
3048	10452	617883765105401856	64267838
3049	365	614625140517646336	3165612010
3050	20069	614601055905513472	1716228649
3051	10989	616659640739340288	2202060642
3052	124	588509543509790721	162406336
3053	2663	614549532756570116	295953728
1176	2849	616034925926465536	156669366
3055	11005	616979432495009792	1668786650
3056	1771	588746989870981120	19432346
3057	2726	614979466943598592	349222101
3058	1929	614467498608431104	846649044
3059	2318	588416336629526528	2683134085
3060	431	615243200668635136	236250981
3061	10308	618806821885767680	226521605
481	442	615381076668755968	51175773
3063	10917	619219879338602496	1318840760
2909	10723	618073529116950528	1241691530
2697	10754	618237648516198400	2874359694
3065	695	614620718043508738	398286778
3066	20412	617357934339747841	22933688
3067	364	614602549828657152	1458272461
3068	20261	616248368755425280	946406934
3069	10304	618791537997180928	3292215519
3070	1042	588519429207683072	2753117904
3071	2532	614148014425403396	176187991
3072	856	615622156131672064	1169337758
3073	10489	618166427061755912	3330251014
3074	2737	615131472945659904	407839506
3075	1224	593164491078041600	774926515
3076	2159	616300460723585024	147290864
3077	2295	617471384407683072	841704092
2146	10151	618829521119219713	17934423
3078	2691	614662663285641216	862312878
3079	1000	618314702465032192	17732518
3080	2568	614173592935378944	230899742
3081	2194	616514770141904896	163785600
3082	1078	592535223423885312	3048509299
3083	329	614471199557578752	373364557
3084	1073	588758889367232512	952847162
3085	10576	618829016280072192	509769573
3086	20427	617402896397791232	16071251
3087	10046	617755411932934144	3033001737
1367	1213	593096339627614211	292586465
3401	819	615522595828572160	21515818
3090	10399	617417319703293952	3248746786
3091	877	615768220587290624	96825691
3093	10406	617455885938491392	3352556542
3094	10162	618942798755184641	159302754
2820	2201	616592144317284352	1340063743
1797	2676	614581703336665093	770658414
3097	2209	616654253810155521	54032913
1416	2270	617141621180645376	470528439
3099	2027	615134709308358656	1172143405
3100	20687	619684196806737920	265530743
3101	1195	593028387259731968	250115148
1768	207	593021898801348608	1979318335
3102	600	616993718961201152	113907168
1076	1196	593028873710915584	250115148
1669	651	614370735767879680	67873734
3105	2773	615535942988902400	1974495078
3106	2821	615703164185124864	357901696
3107	10286	618731537392115712	2784392406
3108	811	615495278167236609	95930466
3109	2038	615269886051246080	23846387
2102	20575	618800540290555904	161272503
3110	985	618224960448782336	125896734
734	2745	615185915967737856	2952468264
3112	1276	614131449978060800	3187116042
3113	441	615356156999958528	1105693836
3114	2442	593069953038745600	1366273350
3115	10039	617710427330453504	35627887
3116	587	616744461943599104	15335491
3117	2202	616593538319409153	319991608
3118	792	615362237134303232	14810811
1537	2673	614568575769051136	413729388
3120	20481	618079192408702976	27665506
3121	2032	615209464581361664	1255179128
1544	20035	614427212721311745	28802658
604	1770	588742545619951616	348255536
1562	2330	588462254430892032	1112609240
3125	20369	616945122819837952	2753891385
2124	2640	614516270323478528	260608707
3127	496	615943531312644097	3321488885
3408	10814	618582016943124480	472722481
1594	2139	616233653861945345	590173575
3129	10884	618984657300946944	2792946075
3130	1703	588457539202904064	320915056
3131	2559	614164775010877440	488715970
1617	2716	614886440246231043	286910376
3133	1794	592856998133276672	457997085
3029	10249	618504077211779072	2595966508
3134	422	615176730756648960	3053753441
3135	196	592932043689951232	891606402
3136	10204	619566910749962240	27761892
3137	10327	618878346244562944	27198742
2559	20205	615741625705345024	126523005
2712	2403	592790835047043072	364691947
3140	1018	588425794969440256	1528718839
2034	2790	615609229492269057	2176428032
1668	2618	614449192233238529	230899742
3143	2021	615016164024913921	256295544
3144	2586	614207649178087424	263748985
3145	355	614540731705786368	495413443
1676	20022	614221138189778944	44235624
2816	10556	618675699344224256	50243741
3148	1252	593428992008552448	271126094
2759	2697	614758712121671680	489885788
3047	1239	593265486588182528	121535535
3151	1775	592560126944550912	28339731
3152	1133	592733241339154432	2383867424
1714	2037	615232675041968128	538036220
1729	2731	615002323065151488	187958175
3155	950	617939620022489088	47520535
3156	10368	619270724583198720	636611445
3157	2477	593390400108437504	93891664
3158	10254	618542385505697792	70249254
3159	10274	618681647521730560	555892450
3160	1562	616499434898108416	38459796
3161	2342	588527665365188608	118991546
719	613	617175014975098881	2889484097
3162	20544	618551878360535040	525954482
1006	2672	614563397967970304	56906548
3164	737	614953947762192384	596749764
2182	2659	614541868555079680	245462185
3166	2895	616379318449496064	25527925
3167	2628	614468466700062720	2763500715
3168	1002	618322229298876416	2375662682
3169	612	617172431296335872	2300803690
1805	1807	593068022547382272	2369596231
3171	538	616263478341337088	215446879
3064	2445	593087841065771008	174332477
3173	82	588430167724453888	705810306
3174	10174	619054728048066560	2966783441
3175	2039	615283685655343104	78897887
3176	11241	619745752764395520	478242108
3177	20121	614980440710103040	303918175
1766	2256	617006997469286400	25437536
3179	2361	588694116571152384	65254420
3180	10343	618988448108523522	555690810
3181	1868	614146999731027969	2586164682
3182	2539	614152558597287936	495072523
3183	390	614863301089075200	158920425
3184	724	614878081627459584	246774523
1681	20628	618987123274854400	2608084976
3122	11034	617329691188461568	1910770484
3195	10206	619620473278713856	2889484097
2500	939	616995962322616320	802890950
3188	1283	614138881001308161	2565936404
3189	1916	614432243780468737	3112890332
1682	1055	588581982700851200	168173342
3191	10011	617335594318962688	118754041
2396	10776	618482419184734208	17022638
1906	10284	618727524139433984	15705283
2879	1757	588698231481180160	41993876
3193	1957	614576573128294400	2190383267
2787	2736	615078673868304384	259263671
2730	836	615556730953564160	898233312
2956	1493	616020081483517952	21819264
3196	297	614227593064226816	710686688
3197	1529	616302398080839684	3184650450
3198	20332	616624437388005376	16579411
925	1647	617072284461744132	3241576740
3200	10809	618562526641541120	345714748
1980	2269	617140753983102976	18277208
3202	203	592971084015763456	36023807
3203	2575	614181084264288256	66030606
2008	2251	616937893148426240	18205761
3205	142	588680344443949057	2456514644
3206	10999	616915252018589696	3306792231
3207	1256	593443879405228032	201553765
3208	10291	618745820821778432	2737892870
3209	10378	619602046740746240	76514412
2120	1855	593472176721887235	37792953
2351	455	615501724430655488	111704438
3211	766	615218297039134720	3248242181
3212	11006	616991436228141057	1275150516
25	2904	616433910361145344	324119016
2065	339	614506413243502593	223813995
2070	11136	618490784736759808	2438840592
3216	450	615428038226894852	397812389
3217	2748	615206911483363328	88861467
3218	161	592645700032139264	2391370394
3424	1556	616422745191116800	27049695
3219	20512	618264730923184128	3224696714
3220	2329	588461600853647361	211332420
3221	504	615975753558138880	3199390706
3222	2763	615392463814062080	3076256505
3223	528	616193962173427712	2707065429
3224	20326	616570994560385024	150728090
178	1697	588445807566721024	848518471
3226	2741	615174521528676352	456868224
1835	2161	616303373055213568	379082219
3228	1784	592776323342442497	311622816
3344	10461	617934934292836355	509769573
2828	10757	618248791783800832	2811455407
3230	10038	617706647587262464	471472958
692	1246	593354503593664514	471333409
3232	929	616889280514822144	1000849548
3233	1809	593078724016242688	2369596231
3234	1420	615286564718051328	36420135
2035	686	614559214489497600	77144908
906	2580	614189030670995456	2582800071
3237	1853	593450247512272898	379385416
3238	579	616682910255591424	17362917
2188	2860	616140862746013696	323085742
3240	20534	618510231384014848	25299952
3241	2434	593029461068500994	370407497
361	2894	616371196192522240	63195884
2218	2212	616692706883076096	3315006868
3244	2825	615730432336760832	356405100
3245	14	588538589299998720	201074900
3427	20122	614983547082964995	54959820
3247	608	617123393272328192	78882537
1078	1445	615545616555470848	1259548171
3249	2865	616182783463915521	98542228
2255	10267	618636173137698816	271582357
1693	10437	617782532730322945	963507068
3252	2325	588446766887870464	1302428840
3253	1351	614593842075951104	2323631724
1364	10812	618577225701457920	30042350
3254	842	615580228413431808	979402231
2294	1339	614487761182138368	14137559
2077	2812	615651070463885313	2411472876
3257	1166	592873999396384768	1550522623
3258	20703	619843175461580800	358852183
3259	1362	614781044462649345	444284249
2315	10388	619847494135083009	554641119
2318	840	615577932535341058	20306034
3262	2081	615760249996181504	22303562
3263	1945	614539327213817860	72454254
2587	11014	617109475183366144	23271347
3266	10350	619045326654025728	2993036154
3267	20132	615212360941326337	537168634
3268	2730	614997247915372548	762751633
3269	2394	592746734457114624	794401550
2699	310	614364596846133253	2192174179
3270	20031	614275924037517312	2412708224
2384	2566	614173237069643776	26071396
3272	10627	619251810797268992	3234053946
3273	1747	588623327515783168	2206484977
3274	634	614198451346272256	313121798
3275	8	588755673619521536	1552341818
2408	20525	618451713352073216	2933840119
3277	1749	588677198946533378	937704163
3278	844	615584241729056768	1952528058
2422	20607	618936191161729024	28685202
2432	2348	588541594443321344	2519041406
301	1738	588558052325924864	1260736442
3242	10742	618173393729249280	337309414
3284	10895	619119353406095360	222695674
2469	260	593399236055695360	48762009
3286	1602	616636108491915266	195699945
3287	1698	588452095612715010	1438949354
2497	2906	616434725150814209	324119016
3289	10458	617931453108649984	509769573
3290	2523	614147309534711808	16180559
3291	1778	592671722832326656	2762288549
3292	22	588688250379902976	567529077
3028	11226	619528598530191360	1009689475
3293	582	616713526124548096	2165411305
2919	2554	614158656964132864	16180559
3295	10659	619565416298487809	20295082
3296	2666	614551803519045632	1511351714
3297	1925	614456164097458177	28134331
3298	928	616885667172368384	44481898
3299	11096	618131946162421760	256982070
3300	855	615620900025729024	276448675
2573	1772	588750484111904768	245909009
3302	1820	593188280591482880	2904695183
3303	822	615533297070780416	35093662
3304	483	615763704399818752	154183934
3305	11159	618768826096705536	3363447497
2595	2240	616804963038199808	534489724
3307	10791	618527992663384065	416009248
3308	1767	588732135713832960	379482411
2609	216	593083730568224768	28059115
3310	10149	618826310010454016	27852072
3311	1785	592778696932614144	27532984
3312	1931	614486251325009920	430205622
1276	57	593437112025763840	373505326
3314	467	615587244401926144	391599105
3315	11122	618446313760403456	220837902
3316	1190	593027336854994944	250115148
3317	157	592600179892723713	1716904873
3318	1765	588722660000956416	93107131
3319	572	616589352202862592	74513551
3452	308	614317058545844224	294801275
